"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Kentucky",2061,371754,268995,551,46233,31440,26.7345948568656,12.4364499104246,11.6879495901411,673,50440
