"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Massachusetts",1505,264602,189347,608,30181,20190,40.3986710963455,11.4061874059909,10.6629627086777,2869,98796
