"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Idaho",623,140500,104073,6712,183,25646,17962,29.3739967897271,18.2533807829181,17.2590393281639,157,26342
