"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Arizona",2353,635340,455606,39684,697,55741,37793,29.6217594560136,8.77341266093745,8.29510585900976,1128,89248
