"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Wisconsin",1809,310782,228354,6210,177,19295,13753,9.78441127694859,6.20853202566429,6.02266656156669,2490,138869
