"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Mississippi",1652,353902,252919,9459,312,30187,19640,18.8861985472155,8.52976247661782,7.76533198375764,197,18923
