"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Georgia",3533,941977,688318,826,104691,69840,23.3795641098217,11.1139656276109,10.1464729964929,1171,131883
