"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Iowa",1054,152793,114896,30425,447,28790,19925,42.4098671726755,18.8424862395529,17.3417699484751,1129,65512
