"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Hawaii",250,50100,36756,115,7165,4844,46,14.3013972055888,13.1788007400152,490,36154
