"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Arizona",2353,635340,455606,695,55741,37793,29.5367615809605,8.77341266093745,8.29510585900976,1130,89248
