"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Virginia",2150,394729,294607,880,62777,42030,40.9302325581395,15.9038226226094,14.2664634580984,2294,141146
