"GEOID","ALAND","AWATER","ELIGFY19","Tot18","ID18","Tot12","ID12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12","combinations","weightPerc18_Yes","weightPerc18_No","weightPerc12_Yes","weightPerc12_No"
"400710011002","197031536","1757097","Yes",640,315,415,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710011003","147087418","1231466","Yes",190,75,120,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710012001","433868617","47451682","No",190,75,130,50,"401139400111",200,305,135,190,"400710012002",180,475,130,310,455,970,46.9072164948454,315,630,50,10,1,9,3,7
"400710012002","183332143","4130918","No",475,180,310,130,"400710012004",125,185,75,110,"400710006002",290,525,220,375,595,1185,50.210970464135,425,795,53.4591194968553,21,1,20,3,18
"400710012003","215017899","1233660","Yes",265,135,200,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710012004","27271455","161291","Yes",185,125,110,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710013011","1220481","0","Yes",335,150,205,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710013012","95369189","69288","Yes",330,220,260,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710013013","1752512","0","Yes",265,150,170,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710013014","690436","0","Yes",45,45,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710013021","2676140","0","Yes",540,315,435,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400710013022","332326186","1108208","No",165,45,130,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"400710013023","310405468","117719","No",255,65,170,55,"400710013021",315,540,245,435,"400710013012",220,330,185,260,600,1125,53.3333333333333,485,865,56.0693641618497,55,7,48,18,37
"400739581001","317826494","2250877","No",200,10,180,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,36,0,36,0,36
"400739581002","56753195","252408","Yes",310,105,140,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400739581003","24707429","53561","Yes",685,325,470,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400739581004","502578755","4891456","Yes",240,115,160,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400739582001","498983775","3311625","No",130,20,90,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"400739582002","363589398","3462949","Yes",485,270,290,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400739583001","14314478","136263","Yes",595,340,450,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400739583002","13655871","64213","No",685,25,620,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"400739583003","56636999","440633","Yes",335,115,230,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400739584001","246918609","2499459","No",325,40,285,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,36,0,36,0,36
"400739584002","230259057","2985337","No",320,40,175,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,36,0,36,0,36
"400759636001","27126120","265045","Yes",190,110,160,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400759636002","682586104","3245027","Yes",90,55,80,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400759637001","335984943","1376190","Yes",155,70,95,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400759637002","22849472","9693","Yes",220,85,180,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400759637003","5452771","0","Yes",400,320,225,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400759637004","50453670","0","Yes",225,170,150,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400759642001","554006478","10500482","No",185,50,140,35,"401499650002",155,330,105,225,"400759637004",170,225,130,150,375,740,50.6756756756757,270,515,52.4271844660194,36,11,25,13,23
"400759642002","915465096","24900306","Yes",360,215,200,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400759642003","35285112","0","No",340,145,210,75,"400759642002",215,360,160,200,"0",0,0,0,0,360,700,51.4285714285714,235,410,57.3170731707317,1,1,0,1,0
"400770871001","267187013","1795446","No",280,115,170,65,"400790403011",205,370,125,245,"400770872002",135,255,90,160,455,905,50.2762430939227,280,575,48.695652173913,15,1,14,0,15
"400770871002","360630037","980582","No",260,120,165,80,"400612793003",155,280,85,175,"400612794001",180,320,125,185,455,860,52.9069767441861,290,525,55.2380952380952,15,6,9,6,9
"400770872001","415182104","4134058","No",405,75,235,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,45,0,45,0,45
"400770872002","24541251","609262","Yes",255,135,160,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400770872003","33900372","386233","Yes",225,115,120,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400770872004","7297381","117312","Yes",385,260,225,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400770873001","624013170","9149017","No",415,165,310,130,"400790407001",100,180,70,115,"401270976002",120,180,85,135,385,775,49.6774193548387,285,560,50.8928571428571,45,6,39,8,37
"400770873002","137428992","1041655","Yes",175,115,115,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790401021","20748816","413720","Yes",225,130,160,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790401022","34070777","108684","Yes",425,195,285,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790401023","45854709","286367","Yes",555,315,355,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790401981","19266897","688799","Yes",280,170,200,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790401982","11508879","245638","Yes",190,125,140,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790402991","53562486","323835","Yes",125,30,85,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790402992","145315993","10021048","Yes",345,170,250,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790402993","2857150","4985","Yes",265,150,130,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790402994","2616904","0","Yes",285,175,220,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790403011","229193941","541042","Yes",370,205,245,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790403012","80245497","373590","Yes",455,260,350,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790403013","13041476","522629","Yes",260,170,170,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790403014","131680475","311646","Yes",415,125,250,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790403021","192790723","2232172","No",620,295,420,190,"400790403032",190,460,140,315,"400790401023",315,555,260,355,800,1635,48.9296636085627,590,1090,54.1284403669725,28,11,17,17,11
"400790403022","182655997","775592","No",505,190,295,110,"400790406023",165,310,125,210,"400790404021",145,200,75,115,500,1015,49.2610837438424,310,620,50,21,9,12,14,7
"400790403031","13713465","83951","Yes",145,80,90,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790403032","98747197","1961587","No",460,190,315,140,"400790402993",150,265,90,130,"400790401982",125,190,90,140,465,915,50.8196721311475,320,585,54.7008547008547,66,23,43,35,31
"400790403033","36796435","2322793","No",305,135,225,90,"400790402993",150,265,90,130,"400790402994",175,285,135,220,460,855,53.8011695906433,315,575,54.7826086956522,21,4,17,5,16
"400790404011","11384252","374122","Yes",315,230,240,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790404012","6872024","4033","Yes",430,280,295,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790404013","3080017","0","Yes",245,105,155,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790404021","10171860","351605","Yes",200,145,115,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790404022","3805177","10046","Yes",160,90,80,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790404023","1282325","0","Yes",275,230,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790404024","26860511","674539","Yes",410,240,355,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790405001","236534634","1604787","No",360,90,220,55,"400790404012",280,430,185,295,"400790404021",145,200,75,115,515,990,52.020202020202,315,630,50,45,1,44,2,43
"400790405002","44406614","421371","Yes",570,285,300,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790405003","89013066","8002264","No",120,35,95,20,"400790405001",90,360,55,220,"400790406021",485,755,375,510,610,1235,49.3927125506073,450,825,54.5454545454545,6,2,4,3,3
"400790405004","239284119","765202","No",275,60,185,35,"400790406022",90,170,50,110,"400790406021",485,755,375,510,635,1200,52.9166666666667,460,805,57.1428571428571,45,7,38,9,36
"400790406011","171429165","611657","Yes",255,170,130,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790406012","244082344","2142801","Yes",215,60,175,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790406013","8410567","4351","Yes",555,475,435,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790406021","179921792","9984008","Yes",755,485,510,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790406022","291804981","972527","Yes",170,90,110,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790406023","18516006","9668","Yes",310,165,210,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790407001","3190566","20169","Yes",180,100,115,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790407002","144235236","971906","Yes",210,145,145,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790407003","330386729","1252487","Yes",150,80,85,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400790407004","736883028","628492","Yes",95,30,45,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819611001","221853940","1267040","Yes",165,70,95,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819611002","191196148","3866326","Yes",165,80,120,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819611003","4598517","71780","Yes",400,165,240,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819611004","6384748","107358","Yes",170,85,135,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819611005","19955112","268858","Yes",125,55,85,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819612001","162346859","199959","Yes",215,90,145,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819612002","163448049","986365","Yes",700,420,500,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819612003","168013521","1273344","Yes",380,200,220,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819613001","183701449","941997","Yes",650,335,430,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819613002","14721707","76666","Yes",205,105,135,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819613003","144990530","1236798","Yes",275,130,130,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819614001","103664710","769907","Yes",680,385,410,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819614002","102285085","1444156","No",400,135,275,105,"401255010011",445,700,350,540,"400819614003",115,310,55,190,695,1410,49.290780141844,510,1005,50.7462686567164,10,2,8,4,6
"400819614003","151251940","3184423","No",310,115,190,55,"401255010011",445,700,350,540,"400819615001",155,450,145,295,715,1460,48.972602739726,550,1025,53.6585365853659,21,3,18,5,16
"400819614004","22932613","365015","No",460,185,330,150,"401255010011",445,700,350,540,"400819614003",115,310,55,190,745,1470,50.6802721088435,555,1060,52.3584905660377,3,1,2,1,2
"400819615001","257478664","5244970","No",450,155,295,145,"400370211012",125,275,65,150,"401070807003",195,340,140,235,475,1065,44.6009389671362,350,680,51.4705882352941,28,0,28,3,25
"400819615002","44984785","1440440","No",405,175,290,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3,0,3,0,3
"400819615003","51673304","612669","No",390,155,275,110,"401070807002",160,225,130,170,"401070807003",195,340,140,235,510,955,53.4031413612565,380,680,55.8823529411765,10,1,9,3,7
"400819616001","85569392","969964","No",460,215,275,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"400819616002","193669385","6099803","No",335,130,270,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21,0,21,0,21
"400819617001","112752691","3609992","No",170,50,90,30,"400819612002",420,700,300,500,"400819613003",130,275,75,130,600,1145,52.4017467248908,405,720,56.25,21,5,16,10,11
"400819617002","40332134","379230","Yes",350,160,255,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400819617003","17119490","189576","No",545,140,310,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"400819617004","1565874","0","Yes",330,215,235,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400836001001","2786025","0","No",55,20,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"400836001002","1397153","0","Yes",330,160,250,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400836001003","1380675","0","Yes",215,80,120,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400836001004","404418","0","No",170,70,90,35,"400836001002",160,330,125,250,"400836003001",325,485,230,320,555,985,56.3451776649746,390,660,59.0909090909091,10,3,7,6,4
"400836001005","2081701","0","No",455,65,255,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"400836002001","4579462","264381","Yes",170,100,130,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400836002002","5282316","167857","Yes",250,110,155,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400836002003","3820736","0","Yes",295,240,105,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400836003001","18460481","0","Yes",485,325,320,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
