"GEOID","ALAND","AWATER","ELIGFY19","Tot18","ID18","Tot12","ID12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12","combinations","weightPerc18_Yes","weightPerc18_No","weightPerc12_Yes","weightPerc12_No"
"450030211023","956335","0","No",0,0,0,0,"450030211022",90,405,60,295,"450030211011",480,650,360,485,570,1055,54.0284360189574,420,780,53.8461538461538,3,2,1,2,1
"450030212011","4347055","161403","No",480,60,330,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"450030212012","2999585","109918","Yes",70,35,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030212013","1052359","0","Yes",355,270,260,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030212014","8874731","88221","No",225,55,170,45,"450030212021",10,130,10,105,"450030204001",390,420,325,340,455,775,58.7096774193548,380,615,61.7886178861789,45,10,35,10,35
"450030212021","6355276","6908","No",130,10,105,10,"450030212023",70,170,70,90,"450030212013",270,355,180,260,350,655,53.4351145038168,260,455,57.1428571428571,10,1,9,1,9
"450030212022","1584539","0","No",350,4,155,4,"450030212023",70,170,70,90,"450030212013",270,355,180,260,344,875,39.3142857142857,254,505,50.2970297029703,6,0,6,1,5
"450030212023","8016536","26125","Yes",170,70,90,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030212031","3272505","0","No",645,270,440,135,"450030216021",155,310,65,185,"450030212013",270,355,180,260,695,1310,53.0534351145038,380,885,42.9378531073446,28,3,25,0,28
"450030212032","12611589","201968","Yes",700,280,360,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030212033","11358938","107668","No",185,0,145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21,0,21,0,21
"450030213001","1647554","0","Yes",40,25,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030213002","3257565","8226","No",155,0,130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"450030213003","2143494","0","Yes",255,165,150,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030213004","4134773","14363","No",135,55,65,20,"450030213002",0,155,0,130,"450030214004",375,530,335,395,430,820,52.4390243902439,355,590,60.1694915254237,15,10,5,9,6
"450030214001","1540551","0","Yes",55,15,55,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030214002","653365","0","Yes",10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030214003","1043893","0","Yes",160,160,120,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030214004","3729895","0","Yes",530,375,395,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030214005","1762445","1834","Yes",410,295,180,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030214006","1136478","0","Yes",175,175,150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030215001","2361168","9998","Yes",110,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030215002","994628","0","Yes",280,45,185,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030215003","2740234","713","Yes",380,115,180,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030215004","2618209","9341","Yes",310,285,300,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030216011","8953467","0","Yes",75,0,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030216012","25412659","19013","Yes",565,525,440,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030216013","11745087","0","Yes",500,380,385,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030216014","1005611","0","Yes",880,795,500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030216021","4410670","3736","Yes",310,155,185,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030216022","19006296","13715","No",670,205,500,140,"450030215003",115,380,55,180,"450030216012",525,565,400,440,845,1615,52.3219814241486,595,1120,53.125,15,5,10,4,11
"450030216023","11925188","368","No",950,25,695,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"450030216024","790156","0","No",255,85,255,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3,0,3,0,3
"450030217001","85250593","1129404","Yes",580,480,350,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030217002","161986107","960729","Yes",335,255,255,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030217003","40447000","256087","Yes",305,195,195,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030218001","33709120","228426","Yes",110,65,80,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030218002","92380772","743749","Yes",180,105,80,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030218003","101200564","267874","Yes",240,175,150,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030219001","56028591","140940","Yes",105,30,105,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030219002","94037791","175003","Yes",290,290,260,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030219003","80584241","641241","Yes",295,260,210,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030219004","75681033","192688","Yes",615,265,455,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030220011","53833981","284520","No",285,55,145,10,"450030219001",30,105,30,105,"450030216012",525,565,400,440,610,955,63.8743455497382,440,690,63.768115942029,36,6,30,6,30
"450030220012","26031486","12599","Yes",350,170,275,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030220013","4134843","0","Yes",4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030220021","49251877","275858","No",1205,395,820,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,28,0,28,0,28
"450030220022","30263316","181338","Yes",125,80,55,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030220023","32045435","17146","No",20,0,20,0,"450030220022",80,125,15,55,"450030220013",4,4,4,4,84,149,56.3758389261745,19,79,24.0506329113924,15,11,4,5,10
"450030220024","13745764","5535","Yes",445,275,285,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030221001","36015811","107108","Yes",445,290,330,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030221002","81433461","1622782","Yes",100,40,55,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450030221003","2591384","0","Yes",120,40,55,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450039801001","294021683","1303654","No",0,0,0,0,"450030221002",40,100,35,55,"450119801001",0,0,0,0,40,100,40,35,55,63.6363636363636,45,18,27,24,21
"450059702001","325577714","3192361","Yes",245,165,200,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450059702002","6492697","0","Yes",305,290,215,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450059702003","21563432","303824","Yes",205,200,155,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450059702004","1405681","0","Yes",50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450059702005","5622322","0","Yes",265,200,190,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450059702006","162086464","2907847","Yes",40,40,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450059703001","203870046","1133073","No",220,70,165,50,"450499201001",165,245,95,130,"450059704001",105,205,50,105,340,670,50.7462686567164,195,400,48.75,36,23,13,23,13
"450059704001","36977448","205096","Yes",205,105,105,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450059704002","4111234","34281","Yes",420,400,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450059704003","289242811","3428661","Yes",45,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070002001","1416969","22446","Yes",400,250,335,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070002002","2134876","8071","No",305,75,210,75,"450070002001",250,400,240,335,"450070123001",240,295,170,225,565,1000,56.5,485,770,62.987012987013,10,6,4,6,4
"450070002003","1417963","0","No",240,55,175,20,"450070002001",250,400,240,335,"450070003001",75,205,45,85,380,845,44.9704142011834,305,595,51.2605042016807,15,5,10,4,11
"450070003001","2529976","13371","Yes",205,75,85,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070003002","3368706","3904","No",580,160,465,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"450070005001","4037353","0","Yes",630,405,380,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070005002","3896440","5516","Yes",360,225,260,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070006001","980822","0","Yes",130,125,95,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070006002","2712563","11064","Yes",300,250,190,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070006003","1191778","0","Yes",130,110,60,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070006004","1018725","0","Yes",130,110,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070007001","1141569","2455","Yes",325,325,215,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070007002","2876091","3978","Yes",235,235,190,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070007003","1408604","0","Yes",185,185,170,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070007004","2285618","3218","Yes",310,295,210,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070008001","1908853","10634","Yes",80,80,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070008002","1053621","5397","Yes",120,120,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070008003","1643712","0","Yes",335,330,270,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070009001","1291132","0","Yes",310,105,285,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070009002","1332122","0","Yes",385,270,260,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070009003","1155350","0","Yes",355,265,295,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070010001","4907482","20558","No",260,75,210,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"450070010002","881684","1335","No",285,110,230,110,"450070009001",105,310,80,285,"450070002001",250,400,240,335,465,995,46.7336683417085,430,850,50.5882352941176,15,1,14,4,11
"450070011001","2999284","220029","Yes",280,160,215,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"450070011002","2688833","10868","No",390,85,175,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"450070011003","3124429","19145","No",165,0,60,0,"450070002001",250,400,240,335,"450070011002",85,390,50,175,335,955,35.0785340314136,290,570,50.8771929824561,15,0,15,1,14
"450070011004","762106","0","No",240,35,205,35,"450070002001",250,400,240,335,"450070010002",110,285,110,230,395,925,42.7027027027027,385,770,50,6,0,6,1,5
"450070101021","11185653","90968","No",490,115,285,45,"450070102003",160,350,140,235,"450450036022",460,535,375,400,735,1375,53.4545454545455,560,920,60.8695652173913,15,2,13,2,13
