"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Florida",6626,1528692,1098845,2074,175517,115395,31.3009357078177,11.4815149160197,10.5014811006102,2709,213759
