"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Indiana",2740,509557,376096,853,66637,44367,31.1313868613139,13.0774378528801,11.7967221135029,1218,98340
