"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Wyoming",138,24239,18509,4453,75,5113,3891,54.3478260869565,21.0941045422666,21.0222054135826,197,14472
