"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Washington",1943,397825,293627,740,57095,38286,38.0854348944931,14.3517878464149,13.0389916458636,2096,120972
