"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Alaska",183,32493,24419,83,7003,5290,45.3551912568306,21.5523343489367,21.6634587820959,268,19486
