"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"New Jersey",1976,432367,314466,84933,742,48316,32428,37.5506072874494,11.1747658817625,10.3120846132809,3598,138457
