"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Wisconsin",1809,310782,228354,724,46373,31734,40.0221116639027,14.9213918438005,13.89684437321,1943,111791
