"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Ohio",5011,836927,612723,1459,96832,67276,29.1159449211734,11.5699457658792,10.9798391769201,2764,153975
