"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"New York",6669,1320007,946477,2213,135084,88216,33.1833858149648,10.2335820946404,9.32045892293209,6523,246571
