"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"New Jersey",1976,432367,314466,733,48183,32319,37.0951417004049,11.1440049772531,10.2774226784454,3607,138590
