"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"North Carolina",3898,862625,620829,993,99965,66709,25.4746023601847,11.5884654397913,10.7451488251999,1246,107225
