"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"New Hampshire",241,34474,25695,135,5216,3517,56.0165975103734,15.1302430817428,13.6874878381008,545,26026
