"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Tennessee",2628,569600,412990,691,67733,46004,26.2937595129376,11.891327247191,11.1392527664108,806,69433
