"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Colorado",1448,300969,222389,42581,579,36648,25484,39.9861878453039,12.1766693579737,11.4591998704972,1505,91584
