"Name","AreasYes","Under18Yes","Under12Yes","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Kansas",1173,201352,151650,382,25965,18062,32.5660699062234,12.8953275855219,11.9103198153643,796,49410
