"GEOID","ALAND","AWATER","ELIGFY19","Tot18","ID18","Tot12","ID12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12","combinations","weightPerc18_Yes","weightPerc18_No","weightPerc12_Yes","weightPerc12_No"
"360470544001","47190","0","Yes",230,120,180,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470544002","69911","0","Yes",275,160,215,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470544003","72905","0","Yes",175,85,65,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470545001","23005","0","Yes",520,520,420,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470545002","26009","0","Yes",850,630,515,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470545003","36069","0","Yes",795,630,495,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470545004","11951","0","Yes",490,220,410,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470545005","32719","0","Yes",510,385,380,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470545006","38007","0","Yes",390,310,160,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470546001","68998","0","No",350,130,240,100,"360470758001",15,215,10,55,"360470550003",165,250,165,200,310,815,38.0368098159509,275,495,55.5555555555556,21,1,20,4,17
"360470546002","54703","0","No",435,150,365,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21,0,21,0,21
"360470546003","56966","0","No",345,115,205,65,"360470544001",120,230,95,180,"360470538002",240,260,200,220,475,835,56.8862275449102,360,605,59.504132231405,10,3,7,3,7
"360470547001","42181","0","Yes",285,205,210,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470547002","25950","0","Yes",380,285,210,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470547003","101964","0","Yes",1370,885,1150,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470548001","62310","0","Yes",265,140,75,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470548002","110910","0","No",370,110,300,90,"360470548001",140,265,25,75,"360470560001",255,410,255,360,505,1045,48.3253588516746,370,735,50.3401360544218,36,1,35,4,32
"360470549001","44430","0","Yes",775,575,640,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470549002","151012","0","Yes",55,25,35,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470550001","57314","0","Yes",275,90,250,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470550002","68161","0","Yes",260,165,195,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470550003","54339","0","Yes",250,165,200,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470551001","140278","0","No",105,40,85,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21,0,21,0,21
"360470551002","34304","0","No",665,145,460,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360470551003","35225","0","No",200,50,150,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"360470551004","21779","0","No",320,110,230,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
