"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Alaska",183,32493,24419,6456,89,7218,5425,48.6338797814208,22.214015326378,22.2163069740776,262,19271
