"Name","AreasYes","Under18Yes","Under12Yes","Combinations","AreasCalc","Under18Calc","Under12Calc","AreasDeltaPerc","Under18DeltaPerc","Under12DeltaPerc","AreasNo","Under18No"
"Massachusetts",1505,264602,189347,69872,626,30401,20305,41.5946843853821,11.489331146401,10.7236977612531,2851,98576
